0,0,1,100,100000,,
1,0,1,100,200000,,
2,0,1,100,300000,,
3,0,1,100,400000,,
4,0,1,100,500000,,
5,0,1,100,600000,,
6,0,1,100,700000,,
7,0,1,100,800000,,
8,0,1,100,900000,,
9,0,1,100,1000000,,
10,0,1,100,1100000,,
11,0,1,100,1200000,,
12,0,1,100,1300000,,
13,0,1,100,1400000,,
14,0,1,100,1500000,,
15,0,1,100,1600000,,
16,0,1,100,1700000,,
17,0,1,100,1800000,,
18,0,1,100,1900000,,
19,0,1,100,2000000,,
20,0,1,100,2100000,,
21,0,1,100,2200000,,
22,0,1,100,2300000,,
23,0,1,100,2400000,,
24,0,1,100,2500000,,
25,0,1,100,2600000,,
26,0,1,100,2700000,,
27,0,1,100,2800000,,
28,0,1,100,2900000,,
29,0,1,100,3000000,,
30,0,1,100,3100000,,
31,0,1,100,3200000,,
32,0,1,100,3300000,,
33,0,1,100,3400000,,
34,0,1,100,3500000,,
35,0,1,100,3600000,,
36,0,1,100,3700000,,
37,0,1,100,3800000,,
38,0,1,100,3900000,,
39,0,1,100,4000000,,
40,0,1,100,4100000,,
41,0,1,100,4200000,,
42,0,1,100,4300000,,
43,0,1,100,4400000,,
44,0,1,100,4500000,,
45,0,1,100,4600000,,
46,0,1,100,4700000,,
47,0,1,100,4800000,,
48,0,1,100,4900000,,
49,0,1,100,5000000,,
50,0,1,100,5100000,,
51,0,1,100,5200000,,
52,0,1,100,5300000,,
53,0,1,100,5400000,,
54,0,1,100,5500000,,
55,0,1,100,5600000,,
56,0,1,100,5700000,,
57,0,1,100,5800000,,
58,0,1,100,5900000,,
59,0,1,100,6000000,,
60,0,1,100,6100000,,
61,0,1,100,6200000,,
62,0,1,100,6300000,,
63,0,1,100,6400000,,
64,0,1,100,6500000,,
65,0,1,100,6600000,,
66,0,1,100,6700000,,
67,0,1,100,6800000,,
68,0,1,100,6900000,,
69,0,1,100,7000000,,
70,0,1,100,7100000,,
71,0,1,100,7200000,,
72,0,1,100,7300000,,
73,0,1,100,7400000,,
74,0,1,100,7500000,,
75,0,1,100,7600000,,
76,0,1,100,7700000,,
77,0,1,100,7800000,,
78,0,1,100,7900000,,
79,0,1,100,8000000,,
80,0,1,100,8100000,,
81,0,1,100,8200000,,
82,0,1,100,8300000,,
83,0,1,100,8400000,,
84,0,1,100,8500000,,
85,0,1,100,8600000,,
86,0,1,100,8700000,,
87,0,1,100,8800000,,
88,0,1,100,8900000,,
89,0,1,100,9000000,,
90,0,1,100,9100000,,
91,0,1,100,9200000,,
92,0,1,100,9300000,,
93,0,1,100,9400000,,
94,0,1,100,9500000,,
95,0,1,100,9600000,,
96,0,1,100,9700000,,
97,0,1,100,9800000,,
98,0,1,100,9900000,,
99,0,1,100,10000000,,
100,0,1,100,10100000,,
101,0,1,100,10200000,,
102,0,1,100,10300000,,
103,0,1,100,10400000,,
104,0,1,100,10500000,,
105,0,1,100,10600000,,
106,0,1,100,10700000,,
107,0,1,100,10800000,,
108,0,1,100,10900000,,
109,0,1,100,11000000,,
110,0,1,100,11100000,,
111,0,1,100,11200000,,
112,0,1,100,11300000,,
113,0,1,100,11400000,,
114,0,1,100,11500000,,
115,0,1,100,11600000,,
116,0,1,100,11700000,,
117,0,1,100,11800000,,
118,0,1,100,11900000,,
119,0,1,100,12000000,,
120,0,1,100,12100000,,
121,0,1,100,12200000,,
122,0,1,100,12300000,,
123,0,1,100,12400000,,
124,0,1,100,12500000,,
125,0,1,100,12600000,,
126,0,1,100,12700000,,
127,0,1,100,12800000,,
128,0,1,100,12900000,,
129,0,1,100,13000000,,
